,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,yyyy,mm,dd,week_relative,week_absolute,Date
5508,36,471089,0,79.93,2.664,209.94,8.464,2010,4,7,13,14,4/7/2010
5509,36,483700,0,66.74,2.769,209.269,8.464,2010,4,16,14,15,4/16/2010
5510,36,434117,0,68.03,2.762,209.22,8.464,2010,4,23,15,16,4/23/2010
5511,36,462723,0,58.435,2.635,209.512,8.509,2010,4,20,16,17,4/20/2010
5512,36,480203,0,51.33,2.574,210.109,8.554,2010,5,5,17,18,5/5/2010
5513,36,441297,0,70.125,2.73,209.919,8.47,2010,5,13,18,19,5/13/2010
5514,36,474918,0,77.34,2.767,209.392,8.464,2010,5,21,19,20,5/21/2010
5515,36,447050,0,80.87,2.716,209.666,8.464,2010,5,28,20,21,5/28/2010
5516,36,457247,0,83.18,2.644,209.964,8.412,2010,6,4,21,22,6/4/2010
5517,36,467443,0,85.49,2.573,210.261,8.36,2010,6,9,22,23,6/9/2010
5518,36,485695,0,84.37,2.572,210.211,8.464,2010,6,18,23,24,6/18/2010
5519,36,434880,0,84.14,2.601,210.098,8.464,2010,6,25,24,25,6/25/2010
5520,36,462126,0,79.85,2.694,209.61,8.464,2010,7,2,25,26,7/2/2010
5521,36,489372,0,75.56,2.786,209.122,8.464,2010,7,7,26,27,7/7/2010
5522,36,466962,0,84.43,2.561,209.863,8.36,2010,7,16,27,28,7/16/2010
5523,36,452021,0,82.6,2.542,209.996,8.36,2010,7,23,28,29,7/23/2010
5524,36,432452,0,81.88,2.602,210.129,8.36,2010,7,30,29,30,7/30/2010
5525,36,444923,0,79.04,2.611,210.292,8.389,2010,8,6,30,31,8/6/2010
5526,36,457394,0,76.2,2.62,210.454,8.418,2010,8,12,31,32,8/12/2010
5527,36,437950,0,85.54,2.604,210.362,8.36,2010,8,20,32,33,8/20/2010
5528,36,412051,0,84.62,2.562,210.329,8.36,2010,8,27,33,34,8/27/2010
5529,36,453017,0,68.54,2.743,209.401,8.464,2010,9,3,34,35,9/3/2010
5530,36,471714,0,81.74,2.596,209.871,8.36,2010,9,8,35,36,9/8/2010
5531,36,454694,0,82.1,2.55,210.292,8.36,2010,9,17,36,37,9/17/2010
5532,36,419349,0,79.17,2.578,210.366,8.36,2010,9,24,37,38,9/24/2010
5533,36,426910,0,79.875,2.545,210.315,8.36,2010,10,1,38,39,10/1/2010
5534,36,434471,1,80.58,2.513,210.264,8.36,2010,10,8,39,40,10/8/2010
5535,36,428927,0,61.7,2.759,210.409,8.476,2010,10,14,40,41,10/14/2010
5536,36,424956,0,72.24,2.698,210.627,8.476,2010,10,22,41,42,10/22/2010
5537,36,392654,0,76.22,2.68,210.674,8.476,2010,10,29,42,43,10/29/2010
5538,36,467711,0,82.3,2.615,210.214,8.464,2010,11,5,43,44,11/5/2010
5539,36,439663,0,69.515,2.678,210.434,8.47,2010,11,12,44,45,11/12/2010
5540,36,411616,0,56.73,2.741,210.654,8.476,2010,11,19,45,46,11/19/2010
5541,36,408891,1,67.73,2.725,210.515,8.476,2010,11,26,46,47,11/26/2010
5542,36,455499,0,54.035,2.579,210.069,8.554,2010,12,2,47,48,12/2/2010
5543,36,425805,0,61.97,2.705,210.767,8.476,2010,12,10,48,49,12/10/2010
5544,36,410215,0,56.73,2.852,210.179,8.476,2010,12,17,49,50,12/17/2010
5545,36,422094,0,59.1,2.863,210.181,8.476,2010,12,24,50,51,12/24/2010
5546,36,359311,1,52.88,2.949,210.182,8.476,2010,12,31,51,52,12/31/2010
5547,36,364641,0,64.6,3.232,211.969,8.357,2010,1,1,52,53,1/1/2010
5548,36,369971,0,76.32,3.516,213.755,8.238,2011,1,6,53,1,1/6/2011
5549,36,410498,0,42.87,2.971,210.238,8.395,2011,1,14,54,2,1/14/2011
5550,36,399191,0,51.18,2.98,210.603,8.395,2011,1,21,55,3,1/21/2011
5551,36,372174,0,48.74,2.995,210.968,8.395,2011,1,28,56,4,1/28/2011
5552,36,346994,0,59.638,3.159,213.478,8.171,2011,2,4,57,5,2/4/2011
5553,36,321813,0,70.535,3.322,215.987,7.946,2011,2,10,58,6,2/10/2011
5554,36,427175,0,57.48,3.017,212.006,8.395,2011,2,18,59,7,2/18/2011
5555,36,380279,0,67.73,3.053,212.291,8.395,2011,2,25,60,8,2/25/2011
5556,36,373704,0,82.96,3.69,214.016,8.3,2011,3,5,61,9,3/5/2011
5557,36,402558,0,73.93,3.588,213.563,8.348,2011,3,11,62,10,3/11/2011
5558,36,431412,0,64.9,3.487,213.11,8.395,2011,3,18,63,11,3/18/2011
5559,36,390732,0,71.07,3.488,213.344,8.395,2011,3,25,64,12,3/25/2011
5560,36,410051,0,55.615,3.131,211.955,8.395,2011,4,2,65,13,4/2/2011
5561,36,387119,0,60.862,3.328,213.625,8.202,2011,4,8,66,14,4/8/2011
5562,36,364187,0,66.11,3.525,215.295,8.008,2011,4,13,67,15,4/13/2011
5563,36,374575,0,74.57,3.805,214.192,8.3,2011,4,22,68,16,4/22/2011
5564,36,340709,0,76.1,3.837,214.358,8.3,2011,4,29,69,17,4/29/2011
5565,36,381018,0,86.71,3.652,214.297,8.177,2011,5,7,70,18,5/7/2011
5566,36,395317,0,76.73,3.92,214.69,8.3,2011,5,13,71,19,5/13/2011
5567,36,376183,0,73.02,3.925,214.465,8.3,2011,5,20,72,20,5/20/2011
5568,36,348655,0,81.28,3.786,214.241,8.3,2011,5,27,73,21,5/27/2011
5569,36,393401,0,69.56,3.917,214.524,8.3,2011,6,4,74,22,6/4/2011
5570,36,394023,0,76.995,3.758,214.136,8.3,2011,6,10,75,23,6/10/2011
5571,36,394645,0,84.43,3.599,213.748,8.3,2011,6,17,76,24,6/17/2011
5572,36,360010,0,83.95,3.569,213.84,8.3,2011,6,24,77,25,6/24/2011
5573,36,384660,0,54.11,2.942,210.184,8.395,2011,7,1,78,26,7/1/2011
5574,36,346138,0,71.2,3.262,215.783,7.716,2011,7,9,79,27,7/9/2011
5575,36,385631,0,85.63,3.55,214.108,8.177,2011,7,15,80,28,7/15/2011
5576,36,361311,0,83.31,3.637,214.171,8.177,2011,7,22,81,29,7/22/2011
5577,36,354361,0,84.99,3.66,214.234,8.177,2011,7,29,82,30,7/29/2011
5578,36,403096,0,77.05,3.542,213.918,8.238,2011,8,5,83,31,8/5/2011
5579,36,388182,0,82.145,3.538,214.171,8.208,2011,8,12,84,32,8/12/2011
5580,36,373268,0,87.24,3.534,214.424,8.177,2011,8,19,85,33,8/19/2011
5581,36,344964,0,86.02,3.501,214.488,8.177,2011,8,26,86,34,8/26/2011
5582,36,348962,0,81.98,3.5,214.552,8.177,2011,9,2,87,35,9/2/2011
5583,36,352961,1,77.94,3.499,214.616,8.177,2011,9,9,88,36,9/9/2011
5584,36,327703,0,66.35,3.31,216.229,7.946,2011,9,14,89,37,9/14/2011
5585,36,322405,0,78.35,3.441,215.123,8.177,2011,9,23,90,38,9/23/2011
5586,36,314910,0,81.52,3.328,215.453,8.177,2011,9,30,91,39,9/30/2011
5587,36,374182,0,82.41,3.633,213.792,8.3,2011,10,6,92,40,10/6/2011
5588,36,342077,0,74.16,3.234,216.089,7.716,2011,10,14,93,41,10/14/2011
5589,36,328633,0,67.89,3.308,216.247,7.716,2011,10,21,94,42,10/21/2011
5590,36,306194,0,71.31,3.306,216.405,7.716,2011,10,28,95,43,10/28/2011
5591,36,404504,0,50.155,3.228,212.28,8.395,2011,11,3,96,44,11/3/2011
5592,36,328499,0,63.5,3.254,216.722,7.716,2011,11,11,97,45,11/11/2011
5593,36,332902,0,66.28,3.26,216.94,7.716,2011,11,18,98,46,11/18/2011
5594,36,332812,1,66.41,3.181,217.181,7.716,2011,11,25,99,47,11/25/2011
5595,36,356500,0,77.025,3.394,215.771,7.946,2011,12,2,100,48,12/2/2011
5596,36,380189,0,87.64,3.608,214.36,8.177,2011,12,8,101,49,12/8/2011
5597,36,341504,0,58.31,3.133,217.878,7.716,2011,12,16,102,50,12/16/2011
5598,36,325262,0,55.41,3.098,218.054,7.716,2011,12,23,103,51,12/23/2011
5599,36,287425,1,48.26,3.132,218.23,7.716,2011,12,30,104,52,12/30/2011
5600,36,306006,0,80.74,3.567,220.432,6.989,2012,1,6,105,1,1/6/2012
5601,36,325976,0,56.28,3.254,218.582,7.244,2012,1,13,106,2,1/13/2012
5602,36,330927,0,58.9,3.275,218.676,7.244,2012,1,20,107,3,1/20/2012
5603,36,301445,0,62.73,3.313,218.769,7.244,2012,1,27,108,4,1/27/2012
5604,36,315397,0,64.54,3.619,219.534,7.244,2012,2,3,109,5,2/3/2012
5605,36,320857,0,59.46,3.561,219.324,7.244,2012,2,10,110,6,2/10/2012
5606,36,326317,0,54.38,3.503,219.115,7.244,2012,2,17,111,7,2/17/2012
5607,36,313270,0,62.21,3.55,219.324,7.244,2012,2,24,112,8,2/24/2012
5608,36,310983,0,61.33,3.421,218.862,7.244,2012,3,2,113,9,3/2/2012
5609,36,304990,0,85.56,3.404,220.632,6.623,2012,3,8,114,10,3/8/2012
5610,36,335346,0,67.48,3.779,219.896,7.244,2012,3,16,115,11,3/16/2012
5611,36,317873,0,69.18,3.845,219.971,7.244,2012,3,23,116,12,3/23/2012
5612,36,304145,0,70.48,3.891,220.045,7.244,2012,3,30,117,13,3/30/2012
5613,36,312468,0,77.17,3.835,220.355,6.989,2012,4,5,118,14,4/5/2012
5614,36,339408,0,72.54,3.919,220.195,6.989,2012,4,13,119,15,4/13/2012
5615,36,323915,0,70.87,3.918,220.248,6.989,2012,4,20,120,16,4/20/2012
5616,36,308390,0,70.06,3.888,220.301,6.989,2012,4,27,121,17,4/27/2012
5617,36,292764,0,71.815,3.75,221.077,6.608,2012,5,4,122,18,5/4/2012
5618,36,277138,0,73.57,3.611,221.853,6.228,2012,5,10,123,19,5/10/2012
5619,36,324801,0,73.7,3.713,220.425,6.989,2012,5,18,124,20,5/18/2012
5620,36,306098,0,78.94,3.636,220.429,6.989,2012,5,25,125,21,5/25/2012
5621,36,329468,0,57.18,3.129,218.406,7.244,2012,6,1,126,22,6/1/2012
5622,36,318802,0,77.735,3.583,220.344,6.806,2012,6,6,127,23,6/6/2012
5623,36,333147,0,82.15,3.407,220.449,6.989,2012,6,15,128,24,6/15/2012
5624,36,306411,0,80.4,3.358,220.489,6.989,2012,6,22,129,25,6/22/2012
5625,36,291530,0,86.68,3.273,220.528,6.989,2012,6,29,130,26,6/29/2012
5626,36,293782,0,83.925,3.372,220.695,6.806,2012,7,6,131,27,7/6/2012
5627,36,296033,0,81.17,3.471,220.862,6.623,2012,7,11,132,28,7/11/2012
5628,36,303290,0,81.76,3.301,220.615,6.623,2012,7,20,133,29,7/20/2012
5629,36,279643,0,84,3.392,220.623,6.623,2012,7,27,134,30,7/27/2012
5630,36,308958,0,82.75,3.452,220.53,6.806,2012,8,3,135,31,8/3/2012
5631,36,338273,0,81.5,3.513,220.436,6.989,2012,8,8,136,32,8/8/2012
5632,36,314607,0,85.89,3.571,220.72,6.623,2012,8,17,137,33,8/17/2012
5633,36,282546,0,81.26,3.574,220.853,6.623,2012,8,24,138,34,8/24/2012
5634,36,282647,0,84.79,3.608,220.985,6.623,2012,8,31,139,35,8/31/2012
5635,36,318675,0,63.19,3.647,219.744,7.244,2012,9,5,140,36,9/5/2012
5636,36,301894,0,78.16,3.692,221.26,6.623,2012,9,14,141,37,9/14/2012
5637,36,293804,0,75.98,3.709,221.458,6.623,2012,9,21,142,38,9/21/2012
5638,36,270678,0,79.49,3.66,221.656,6.623,2012,9,28,143,39,9/28/2012
5639,36,335742,1,54.49,3.462,218.955,7.244,2012,10,3,144,40,10/3/2012
5640,36,298948,0,84.41,3.49,220.64,6.623,2012,10,10,145,41,10/10/2012
5641,36,287360,0,74.06,3.57,222.095,6.228,2012,10,19,146,42,10/19/2012
5642,36,272489,0,74.39,3.494,222.114,6.228,2012,10,26,147,43,10/26/2012
5643,36,301504,0,75.47,3.629,221.261,6.608,2012,11,2,148,44,11/2/2012
5644,36,330518,0,76.55,3.764,220.408,6.989,2012,11,7,149,45,11/7/2012
5645,36,324462,0,75.496,3.726,220.736,6.837,2012,11,16,150,46,11/16/2012
5646,36,318406,0,74.442,3.689,221.065,6.685,2012,11,23,151,47,11/23/2012
5647,36,312349,0,73.388,3.651,221.394,6.532,2012,11,30,152,48,11/30/2012
5648,36,306293,0,72.334,3.614,221.722,6.38,2012,12,7,153,49,12/7/2012
5649,36,300237,0,71.28,3.576,222.051,6.228,2012,12,12,154,50,12/12/2012
5650,36,300237,0,71.28,3.576,222.051,6.228,2012,12,21,155,51,12/21/2012
5651,36,300237,0,71.28,3.576,222.051,6.228,2012,12,28,157,52,12/28/2012
5652,37,529878,0,74.66,2.603,210.44,8.476,2010,1,9,0,1,1/9/2010
5653,37,527219,0,74.155,2.626,210.278,8.46,2010,1,15,1,2,1/15/2010
5654,37,524560,0,73.65,2.649,210.115,8.444,2010,1,22,2,3,1/22/2010
5655,37,521900,0,73.145,2.671,209.952,8.428,2010,1,29,3,4,1/29/2010
5656,37,519241,0,72.64,2.694,209.789,8.412,2010,2,5,4,5,2/5/2010
5657,37,514812,0,59.15,2.604,209.917,8.483,2010,2,12,5,6,2/12/2010
5658,37,510382,0,45.66,2.514,210.045,8.554,2010,2,19,6,7,2/19/2010
5659,37,513616,0,50.87,2.561,210.077,8.554,2010,2,26,7,8,2/26/2010
5660,37,511468,0,59.618,2.602,210.207,8.486,2010,3,5,8,9,3/5/2010
5661,37,509320,0,68.365,2.642,210.336,8.418,2010,3,11,9,10,3/11/2010
5662,37,460021,0,59.56,2.72,209.98,8.554,2010,3,19,10,11,3/19/2010
5663,37,515778,0,55.76,2.732,209.787,8.554,2010,3,26,11,12,3/26/2010
5664,37,497486,0,67.845,2.718,209.863,8.509,2010,4,2,12,13,4/2/2010
5665,37,479195,0,79.93,2.705,209.94,8.464,2010,4,7,13,14,4/7/2010
5666,37,524545,0,66.74,2.808,209.269,8.464,2010,4,16,14,15,4/16/2010
5667,37,527020,0,68.03,2.795,209.22,8.464,2010,4,23,15,16,4/23/2010
5668,37,526929,0,58.435,2.676,209.512,8.509,2010,4,20,16,17,4/20/2010
5669,37,519256,0,51.33,2.625,210.109,8.554,2010,5,5,17,18,5/5/2010
5670,37,522440,0,70.125,2.772,209.919,8.47,2010,5,13,18,19,5/13/2010
5671,37,510495,0,77.34,2.826,209.392,8.464,2010,5,21,19,20,5/21/2010
5672,37,532241,0,80.87,2.759,209.666,8.464,2010,5,28,20,21,5/28/2010
5673,37,520409,0,83.18,2.693,209.964,8.412,2010,6,4,21,22,6/4/2010
5674,37,508577,0,85.49,2.627,210.261,8.36,2010,6,9,22,23,6/9/2010
5675,37,505762,0,84.37,2.637,210.211,8.464,2010,6,18,23,24,6/18/2010
5676,37,485419,0,84.14,2.653,210.098,8.464,2010,6,25,24,25,6/25/2010
5677,37,514327,0,79.85,2.744,209.61,8.464,2010,7,2,25,26,7/2/2010
5678,37,543235,0,75.56,2.835,209.122,8.464,2010,7,7,26,27,7/7/2010
5679,37,485150,0,84.43,2.623,209.863,8.36,2010,7,16,27,28,7/16/2010
5680,37,491998,0,82.6,2.608,209.996,8.36,2010,7,23,28,29,7/23/2010
5681,37,487913,0,81.88,2.64,210.129,8.36,2010,7,30,29,30,7/30/2010
5682,37,498031,0,79.04,2.651,210.292,8.389,2010,8,6,30,31,8/6/2010
5683,37,508150,0,76.2,2.662,210.454,8.418,2010,8,12,31,32,8/12/2010
5684,37,486931,0,85.54,2.664,210.362,8.36,2010,8,20,32,33,8/20/2010
5685,37,512157,0,84.62,2.619,210.329,8.36,2010,8,27,33,34,8/27/2010
5686,37,513328,0,68.54,2.77,209.401,8.464,2010,9,3,34,35,9/3/2010
5687,37,502456,0,81.74,2.642,209.871,8.36,2010,9,8,35,36,9/8/2010
5688,37,501251,0,82.1,2.582,210.292,8.36,2010,9,17,36,37,9/17/2010
5689,37,494265,0,79.17,2.624,210.366,8.36,2010,9,24,37,38,9/24/2010
5690,37,502281,0,79.875,2.594,210.315,8.36,2010,10,1,38,39,10/1/2010
5691,37,510296,1,80.58,2.565,210.264,8.36,2010,10,8,39,40,10/8/2010
5692,37,505067,0,61.7,2.782,210.409,8.476,2010,10,14,40,41,10/14/2010
5693,37,510425,0,72.24,2.725,210.627,8.476,2010,10,22,41,42,10/22/2010
5694,37,514486,0,76.22,2.716,210.674,8.476,2010,10,29,42,43,10/29/2010
5695,37,481915,0,82.3,2.668,210.214,8.464,2010,11,5,43,44,11/5/2010
5696,37,500020,0,69.515,2.72,210.434,8.47,2010,11,12,44,45,11/12/2010
5697,37,518124,0,56.73,2.771,210.654,8.476,2010,11,19,45,46,11/19/2010
5698,37,518221,1,67.73,2.735,210.515,8.476,2010,11,26,46,47,11/26/2010
5699,37,521434,0,54.035,2.608,210.069,8.554,2010,12,2,47,48,12/2/2010
5700,37,517547,0,61.97,2.728,210.767,8.476,2010,12,10,48,49,12/10/2010
5701,37,534285,0,56.73,2.869,210.179,8.476,2010,12,17,49,50,12/17/2010
5702,37,576810,0,59.1,2.886,210.181,8.476,2010,12,24,50,51,12/24/2010
5703,37,460332,1,52.88,2.943,210.182,8.476,2010,12,31,51,52,12/31/2010
5704,37,493066,0,64.6,3.234,211.969,8.357,2010,1,1,52,53,1/1/2010
5705,37,525800,0,76.32,3.524,213.755,8.238,2011,1,6,53,1,1/6/2011
5706,37,525617,0,42.87,2.983,210.238,8.395,2011,1,14,54,2,1/14/2011
5707,37,526487,0,51.18,3.016,210.603,8.395,2011,1,21,55,3,1/21/2011
5708,37,513672,0,48.74,3.01,210.968,8.395,2011,1,28,56,4,1/28/2011
5709,37,521208,0,59.638,3.181,213.478,8.171,2011,2,4,57,5,2/4/2011
5710,37,528743,0,70.535,3.352,215.987,7.946,2011,2,10,58,6,2/10/2011
5711,37,536841,0,57.48,3.045,212.006,8.395,2011,2,18,59,7,2/18/2011
5712,37,514758,0,67.73,3.065,212.291,8.395,2011,2,25,60,8,2/25/2011
5713,37,500381,0,82.96,3.699,214.016,8.3,2011,3,5,61,9,3/5/2011
5714,37,489442,0,73.93,3.593,213.563,8.348,2011,3,11,62,10,3/11/2011
5715,37,478503,0,64.9,3.488,213.11,8.395,2011,3,18,63,11,3/18/2011
5716,37,522106,0,71.07,3.473,213.344,8.395,2011,3,25,64,12,3/25/2011
5717,37,555704,0,55.615,3.138,211.955,8.395,2011,4,2,65,13,4/2/2011
5718,37,552777,0,60.862,3.338,213.625,8.202,2011,4,8,66,14,4/8/2011
5719,37,549851,0,66.11,3.537,215.295,8.008,2011,4,13,67,15,4/13/2011
5720,37,526434,0,74.57,3.807,214.192,8.3,2011,4,22,68,16,4/22/2011
5721,37,502918,0,76.1,3.81,214.358,8.3,2011,4,29,69,17,4/29/2011
5722,37,510787,0,86.71,3.684,214.297,8.177,2011,5,7,70,18,5/7/2011
5723,37,511872,0,76.73,3.899,214.69,8.3,2011,5,13,71,19,5/13/2011
5724,37,533564,0,73.02,3.907,214.465,8.3,2011,5,20,72,20,5/20/2011
5725,37,507087,0,81.28,3.786,214.241,8.3,2011,5,27,73,21,5/27/2011
5726,37,547513,0,69.56,3.906,214.524,8.3,2011,6,4,74,22,6/4/2011
5727,37,536323,0,76.995,3.772,214.136,8.3,2011,6,10,75,23,6/10/2011
5728,37,525132,0,84.43,3.637,213.748,8.3,2011,6,17,76,24,6/17/2011
5729,37,509276,0,83.95,3.594,213.84,8.3,2011,6,24,77,25,6/24/2011
5730,37,542464,0,54.11,2.976,210.184,8.395,2011,7,1,78,26,7/1/2011
5731,37,522817,0,71.2,3.285,215.783,7.716,2011,7,9,79,27,7/9/2011
5732,37,498750,0,85.63,3.575,214.108,8.177,2011,7,15,80,28,7/15/2011
5733,37,505544,0,83.31,3.651,214.171,8.177,2011,7,22,81,29,7/22/2011
5734,37,504975,0,84.99,3.682,214.234,8.177,2011,7,29,82,30,7/29/2011
5735,37,516382,0,77.05,3.551,213.918,8.238,2011,8,5,83,31,8/5/2011
5736,37,511640,0,82.145,3.552,214.171,8.208,2011,8,12,84,32,8/12/2011
5737,37,506898,0,87.24,3.554,214.424,8.177,2011,8,19,85,33,8/19/2011
5738,37,527947,0,86.02,3.523,214.488,8.177,2011,8,26,86,34,8/26/2011
5739,37,517110,0,81.98,3.534,214.552,8.177,2011,9,2,87,35,9/2/2011
5740,37,506274,1,77.94,3.546,214.616,8.177,2011,9,9,88,36,9/9/2011
5741,37,525283,0,66.35,3.342,216.229,7.946,2011,9,14,89,37,9/14/2011
5742,37,516557,0,78.35,3.467,215.123,8.177,2011,9,23,90,38,9/23/2011
5743,37,516402,0,81.52,3.355,215.453,8.177,2011,9,30,91,39,9/30/2011
5744,37,509647,0,82.41,3.648,213.792,8.3,2011,10,6,92,40,10/6/2011
5745,37,513636,0,74.16,3.274,216.089,7.716,2011,10,14,93,41,10/14/2011
5746,37,522784,0,67.89,3.353,216.247,7.716,2011,10,21,94,42,10/21/2011
5747,37,517355,0,71.31,3.372,216.405,7.716,2011,10,28,95,43,10/28/2011
5748,37,514062,0,50.155,3.24,212.28,8.395,2011,11,3,96,44,11/3/2011
5749,37,501269,0,63.5,3.297,216.722,7.716,2011,11,11,97,45,11/11/2011
5750,37,527495,0,66.28,3.308,216.94,7.716,2011,11,18,98,46,11/18/2011
5751,37,522554,1,66.41,3.236,217.181,7.716,2011,11,25,99,47,11/25/2011
5752,37,512529,0,77.025,3.437,215.771,7.946,2011,12,2,100,48,12/2/2011
5753,37,502504,0,87.64,3.638,214.36,8.177,2011,12,8,101,49,12/8/2011
5754,37,533906,0,58.31,3.159,217.878,7.716,2011,12,16,102,50,12/16/2011
5755,37,605791,0,55.41,3.112,218.054,7.716,2011,12,23,103,51,12/23/2011
5756,37,451328,1,48.26,3.129,218.23,7.716,2011,12,30,104,52,12/30/2011
5757,37,531812,0,80.74,3.501,220.432,6.989,2012,1,6,105,1,1/6/2012
5758,37,546221,0,56.28,3.261,218.582,7.244,2012,1,13,106,2,1/13/2012
5759,37,543894,0,58.9,3.268,218.676,7.244,2012,1,20,107,3,1/20/2012
5760,37,514117,0,62.73,3.29,218.769,7.244,2012,1,27,108,4,1/27/2012
5761,37,525559,0,64.54,3.63,219.534,7.244,2012,2,3,109,5,2/3/2012
5762,37,533315,0,59.46,3.57,219.324,7.244,2012,2,10,110,6,2/10/2012
5763,37,541071,0,54.38,3.51,219.115,7.244,2012,2,17,111,7,2/17/2012
5764,37,518697,0,62.21,3.555,219.324,7.244,2012,2,24,112,8,2/24/2012
5765,37,555424,0,61.33,3.36,218.862,7.244,2012,3,2,113,9,3/2/2012
5766,37,521959,0,85.56,3.417,220.632,6.623,2012,3,8,114,10,3/8/2012
5767,37,484588,0,67.48,3.734,219.896,7.244,2012,3,16,115,11,3/16/2012
5768,37,520887,0,69.18,3.787,219.971,7.244,2012,3,23,116,12,3/23/2012
5769,37,533735,0,70.48,3.845,220.045,7.244,2012,3,30,117,13,3/30/2012
5770,37,535312,0,77.17,3.749,220.355,6.989,2012,4,5,118,14,4/5/2012
5771,37,506973,0,72.54,3.891,220.195,6.989,2012,4,13,119,15,4/13/2012
5772,37,523483,0,70.87,3.877,220.248,6.989,2012,4,20,120,16,4/20/2012
5773,37,528807,0,70.06,3.814,220.301,6.989,2012,4,27,121,17,4/27/2012
5774,37,537465,0,71.815,3.716,221.077,6.608,2012,5,4,122,18,5/4/2012
5775,37,546122,0,73.57,3.617,221.853,6.228,2012,5,10,123,19,5/10/2012
5776,37,534848,0,73.7,3.63,220.425,6.989,2012,5,18,124,20,5/18/2012
5777,37,540626,0,78.94,3.561,220.429,6.989,2012,5,25,125,21,5/25/2012
5778,37,558344,0,57.18,3.157,218.406,7.244,2012,6,1,126,22,6/1/2012
5779,37,542174,0,77.735,3.559,220.344,6.806,2012,6,6,127,23,6/6/2012
5780,37,508573,0,82.15,3.393,220.449,6.989,2012,6,15,128,24,6/15/2012
5781,37,484033,0,80.4,3.346,220.489,6.989,2012,6,22,129,25,6/22/2012
5782,37,508310,0,86.68,3.286,220.528,6.989,2012,6,29,130,26,6/29/2012
5783,37,512366,0,83.925,3.39,220.695,6.806,2012,7,6,131,27,7/6/2012
5784,37,516422,0,81.17,3.493,220.862,6.623,2012,7,11,132,28,7/11/2012
5785,37,503745,0,81.76,3.311,220.615,6.623,2012,7,20,133,29,7/20/2012
5786,37,514489,0,84,3.407,220.623,6.623,2012,7,27,134,30,7/27/2012
5787,37,521715,0,82.75,3.43,220.53,6.806,2012,8,3,135,31,8/3/2012
5788,37,528941,0,81.5,3.452,220.436,6.989,2012,8,8,136,32,8/8/2012
5789,37,509634,0,85.89,3.571,220.72,6.623,2012,8,17,137,33,8/17/2012
5790,37,522665,0,81.26,3.62,220.853,6.623,2012,8,24,138,34,8/24/2012
5791,37,538344,0,84.79,3.638,220.985,6.623,2012,8,31,139,35,8/31/2012
5792,37,535937,0,63.19,3.669,219.744,7.244,2012,9,5,140,36,9/5/2012
5793,37,514652,0,78.16,3.717,221.26,6.623,2012,9,14,141,37,9/14/2012
5794,37,521321,0,75.98,3.721,221.458,6.623,2012,9,21,142,38,9/21/2012
5795,37,527953,0,79.49,3.666,221.656,6.623,2012,9,28,143,39,9/28/2012
5796,37,527041,1,54.49,3.409,218.955,7.244,2012,10,3,144,40,10/3/2012
5797,37,500965,0,84.41,3.494,220.64,6.623,2012,10,10,145,41,10/10/2012
5798,37,551969,0,74.06,3.594,222.095,6.228,2012,10,19,146,42,10/19/2012
5799,37,534738,0,74.39,3.506,222.114,6.228,2012,10,26,147,43,10/26/2012
5800,37,531361,0,75.47,3.597,221.261,6.608,2012,11,2,148,44,11/2/2012
5801,37,527983,0,76.55,3.688,220.408,6.989,2012,11,7,149,45,11/7/2012
5802,37,526749,0,75.496,3.671,220.736,6.837,2012,11,16,150,46,11/16/2012
5803,37,525514,0,74.442,3.653,221.065,6.685,2012,11,23,151,47,11/23/2012
5804,37,524280,0,73.388,3.636,221.394,6.532,2012,11,30,152,48,11/30/2012
5805,37,523045,0,72.334,3.618,221.722,6.38,2012,12,7,153,49,12/7/2012
5806,37,521811,0,71.28,3.601,222.051,6.228,2012,12,12,154,50,12/12/2012
5807,37,521811,0,71.28,3.601,222.051,6.228,2012,12,21,155,51,12/21/2012
5808,37,521811,0,71.28,3.601,222.051,6.228,2012,12,28,157,52,12/28/2012
5809,38,360257,0,85.2,3.001,126.235,14.313,2010,1,9,0,1,1/9/2010
5810,38,361456,0,82.878,3.025,126.269,14.27,2010,1,15,1,2,1/15/2010
5811,38,362656,0,80.555,3.048,126.303,14.226,2010,1,22,2,3,1/22/2010
5812,38,363856,0,78.232,3.072,126.337,14.183,2010,1,29,3,4,1/29/2010
5813,38,365056,0,75.91,3.096,126.371,14.14,2010,2,5,4,5,2/5/2010
5814,38,346147,0,65.37,3.005,126.449,14.057,2010,2,12,5,6,2/12/2010
5815,38,327238,0,54.83,2.915,126.526,13.975,2010,2,19,6,7,2/19/2010
5816,38,334223,0,50.23,2.825,126.552,13.975,2010,2,26,7,8,2/26/2010
5817,38,349367,0,56.728,2.944,126.484,14.111,2010,3,5,8,9,3/5/2010
5818,38,364511,0,63.225,3.064,126.417,14.247,2010,3,11,9,10,3/11/2010
5819,38,333025,0,59.57,3.054,126.607,13.975,2010,3,19,10,11,3/19/2010
5820,38,335858,0,60.06,3.083,126.605,13.975,2010,3,26,11,12,3/26/2010
5821,38,356021,0,70.725,3.012,126.371,14.037,2010,4,2,12,13,4/2/2010
5822,38,376185,0,81.39,2.941,126.136,14.099,2010,4,7,13,14,4/7/2010
5823,38,337723,0,64.95,3.109,126.562,14.099,2010,4,16,14,15,4/16/2010
